

 **WOFOST version 7.1.4, release October 2011
 RUNNAM -> WOFOST
 OUTPUT -> file: ../output/wofost.out
 RERUNS -> no reruns

 WEATHER-> name: Wageningen Netherlands
           file: ../meteo/cabowe/nl1.   start year: 1976
 RAIN   -> belonging to weather station
 CROP   -> name: Winter wheat 102, Ireland, N-U.K., Netherlands, N-Germany
           file: ../cropd/wwh102.cab
 SOIL   -> name: soil_5
           file: ../soild/soil_5.sol
 START  -> fixed emergence date IDEM =  1

     start waterbalance = -99     sowing date = -99     emergence date =   1

 POTENTIAL CROP PRODUCTION
 =========================

 YEAR  DAY IDSEM DVS  TSUM   WLV    WST    WSO    TAGP   LAI  TRA   GASS   MRES    DMI

                     degrd kg/ha  kg/ha  kg/ha   kg/ha m2/m2   mm/d CH2O CH2O  kg/ha/d
  1976  72  71  0.27  288.   134.    67.     0.   202.  0.29 0.24    0.0    0.0    0.0
  1976  73  72  0.28  293.   134.    67.     0.   202.  0.29 0.12    0.0    0.0    0.0
  1976  74  73  0.28  298.   134.    67.     0.   202.  0.29 0.12    0.0    0.0    0.0
  1976  75  74  0.29  302.   134.    67.     0.   202.  0.29 0.13    0.0    0.0    0.0
  1976  76  75  0.29  307.   134.    67.     0.   202.  0.29 0.09    0.0    0.0    0.0
  1976  77  76  0.30  310.   134.    67.     0.   202.  0.29 0.07    1.1    1.1    0.0
  1976  78  77  0.30  313.   134.    67.     0.   202.  0.29 0.08    3.0    1.8    0.8
  1976  79  78  0.30  317.   135.    68.     0.   203.  0.29 0.16    2.4    1.6    0.6
  1976  80  79  0.30  320.   135.    68.     0.   203.  0.29 0.17    0.0    0.0    0.0
  1976  81  80  0.31  321.   135.    68.     0.   203.  0.29 0.26    0.0    0.0    0.0
  1976  82  81  0.31  322.   135.    68.     0.   203.  0.29 0.21    0.0    0.0    0.0
  1976  83  82  0.31  322.   135.    68.     0.   203.  0.29 0.16    0.0    0.0    0.0
  1976  84  83  0.31  323.   135.    68.     0.   203.  0.29 0.13    0.0    0.0    0.0
  1976  85  84  0.31  323.   135.    68.     0.   203.  0.29 0.05    0.0    0.0    0.0
  1976  86  85  0.31  329.   135.    68.     0.   203.  0.29 0.09    0.0    0.0    0.0
  1976  87  86  0.32  335.   135.    68.     0.   203.  0.29 0.11    0.0    0.0    0.0
  1976  88  87  0.32  340.   135.    68.     0.   203.  0.29 0.17    0.0    0.0    0.0
